knowledge_object_id,ontology_class_id,canonical_key,title,old_state,new_state,changed,facet_summary
ko_06278a004d0ed2a1,,hvac::performance_spec:名义工况下_机组制冷水侧进出口水温,"名义工况下, 机组制冷水侧进出口水温",material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""名义工况下, 机组制冷水侧进出口水温"", ""value_summary"": ""30/35℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下, 负载侧进出口水温"", ""value_summary"": ""12/7℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下, 机组制热源水侧进出口水温"", ""value_summary"": ""20℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下, 负载侧出水温度"", ""value_summary"": ""60℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组制热源水侧进/出水温度"", ""value_summary"": ""20/12℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，负载侧出水温度"", ""value_summary"": ""45℃""}]}"
ko_06682ecae40fdbe0,standard_reference,hvac:standard_reference:parameter:sensor_accuracy,sensor accuracy,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""ASHRAE"", ""source_name"": ""sensor accuracy"", ""value_summary"": ""sensor accuracy""}, {""publisher"": ""ASHRAE"", ""source_name"": ""Supply air temperature sensor location"", ""value_summary"": ""Supply air temperature sensor location""}]}"
ko_0671c83b515d360c,,hvac::performance_spec:机组重量_立式,机组重量 (立式),material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""机组重量 (立式)"", ""value_summary"": ""96kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量 (立式)"", ""value_summary"": ""116kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量 (立式)"", ""value_summary"": ""173kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量 (立式)"", ""value_summary"": ""173kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量 (立式)"", ""value_summary"": ""159kg""}]}"
ko_06762c9d4a066765,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:耗电量_耗电量,耗电量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""耗电量"", ""value_summary"": ""96.3kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""耗电量"", ""value_summary"": ""66.9kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""耗电量"", ""value_summary"": ""66.9kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""耗电量"", ""value_summary"": ""408.8kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""耗电量"", ""value_summary"": ""269.9kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""耗电量"", ""value_summary"": ""83.6kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""耗电量"", ""value_summary"": ""96.2kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""耗电量"", ""value_summary"": ""170.1kW""}]}"
ko_06b0cda906eb0177,screw_chiller,hvac:screw_chiller:parameter:输出比例,输出比例,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""York"", ""source_name"": ""输出比例"", ""value_summary"": ""100%""}, {""publisher"": ""unknown"", ""source_name"": ""能调"", ""value_summary"": ""单机无级25%~100%, 双拼12.5%~100%%""}]}"
ko_06b6c357cf73cc81,air_cooled_modular_heat_pump,hvac:air_cooled_modular_heat_pump:parameter:水侧换热器类型,水侧换热器类型,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""水侧换热器类型"", ""value_summary"": ""高效真空钎焊板式换热器""}, {""publisher"": ""麦克维尔"", ""source_name"": ""水泵类型"", ""value_summary"": ""卧式离心式""}]}"
ko_06f1cc43cff68c78,,hvac::performance_spec:水压力,水压力,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""水压力"", ""value_summary"": ""6kPa""}, {""publisher"": ""美意"", ""source_name"": ""蒸发器水压降kPa"", ""value_summary"": ""61, 60, 60, 60, 61, 63, 62, 61, 62kPa""}]}"
ko_06f4e3960721d80f,screw_chiller,hvac:screw_chiller:parameter:运行重量,运行重量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""运行重量"", ""value_summary"": ""运行重量""}, {""publisher"": ""麦克维尔"", ""source_name"": ""运行重量"", ""value_summary"": ""运行重量""}, {""publisher"": ""麦克维尔"", ""source_name"": ""运行重量"", ""value_summary"": ""3395kg""}, {""publisher"": ""unknown"", ""source_name"": ""运行重量"", ""value_summary"": ""2001kg""}, {""publisher"": ""unknown"", ""source_name"": ""运行重量"", ""value_summary"": ""4600kg""}, {""publisher"": ""unknown"", ""source_name"": ""运行重量"", ""value_summary"": ""3700kg""}, {""publisher"": ""unknown"", ""source_name"": ""运行重量"", ""value_summary"": ""2713kg""}, {""publisher"": ""unknown"", ""source_name"": ""运行重量"", ""value_summary"": ""2943kg""}]}"
ko_075220df507fbd44,screw_chiller,hvac:screw_chiller:parameter:按键声音设定,按键声音设定,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""按键声音设定"", ""value_summary"": ""开启""}, {""publisher"": ""unknown"", ""source_name"": ""按键声音设定"", ""value_summary"": ""开启""}, {""publisher"": ""unknown"", ""source_name"": ""触摸声音设定"", ""value_summary"": ""关闭""}, {""publisher"": ""unknown"", ""source_name"": ""触摸屏声音设定"", ""value_summary"": ""开启 / 关闭""}, {""publisher"": ""unknown"", ""source_name"": ""触摸声音设定"", ""value_summary"": ""开启""}, {""publisher"": ""unknown"", ""source_name"": ""触摸声音设定"", ""value_summary"": ""触摸声音设定""}]}"
ko_076c850ed98d22ad,screw_chiller,hvac:screw_chiller:application:water_quality_limits,Water quality limits,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""日立"", ""source_name"": ""Water quality limits"", ""value_summary"": ""Water quality limits""}, {""publisher"": ""国祥"", ""source_name"": ""水质标准"", ""value_summary"": ""水质标准""}]}"
ko_076d1cbc75fceb3b,standard_reference,hvac:standard_reference:operational_sequence:chiller_combination_validity,Chiller combination validity,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""ASHRAE"", ""source_name"": ""Chiller combination validity"", ""value_summary"": ""Chiller combination validity""}, {""publisher"": ""ASHRAE"", ""source_name"": ""Chiller addition criterion"", ""value_summary"": ""Chiller addition criterion""}]}"
ko_077ab8541ff53152,,hvac::performance_spec:名义工况下_机组制热源水侧进水温度_名义工况下_机组制热源水侧进水温度_2,名义工况下，机组制热源水侧进水温度,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""名义工况下，机组制热源水侧进水温度"", ""value_summary"": ""20℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组制热源水侧进水温度"", ""value_summary"": ""0℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组制热源水侧进水温度"", ""value_summary"": ""5℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组制热源水侧进水温度"", ""value_summary"": ""5℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组制热源水侧进水温度"", ""value_summary"": ""25/30℃""}]}"
ko_07d7122ab0a26872,,hvac::performance_spec:制热输入功率_制热输入功率_5,制热输入功率,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""制热输入功率"", ""value_summary"": ""44kW""}, {""publisher"": ""美意"", ""source_name"": ""制热输入功率"", ""value_summary"": ""44kW""}, {""publisher"": ""美意"", ""source_name"": ""制热输入功率"", ""value_summary"": ""44kW""}, {""publisher"": ""美意"", ""source_name"": ""制热输入功率"", ""value_summary"": ""44kW""}, {""publisher"": ""美意"", ""source_name"": ""制热输入功率"", ""value_summary"": ""55kW""}, {""publisher"": ""美意"", ""source_name"": ""制热输入功率"", ""value_summary"": ""55kW""}, {""publisher"": ""美意"", ""source_name"": ""制热输入功率"", ""value_summary"": ""221kW""}, {""publisher"": ""美意"", ""source_name"": ""制热输入功率"", ""value_summary"": ""221kW""}]}"
ko_07e4247746fb8c1b,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:性能系数_cop,性能系数 COP,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""性能系数 COP"", ""value_summary"": ""5.09""}, {""publisher"": ""麦克维尔"", ""source_name"": ""性能系数 COP"", ""value_summary"": ""5.04""}, {""publisher"": ""麦克维尔"", ""source_name"": ""性能系数"", ""value_summary"": ""3.82COP""}, {""publisher"": ""麦克维尔"", ""source_name"": ""性能系数 COP"", ""value_summary"": ""3.90""}, {""publisher"": ""麦克维尔"", ""source_name"": ""性能系数 COP"", ""value_summary"": ""4.73""}, {""publisher"": ""麦克维尔"", ""source_name"": ""性能系数"", ""value_summary"": ""3.69COP""}]}"
ko_0846bfbd648f190d,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:综合性能,综合性能,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""综合性能"", ""value_summary"": ""8.87COP""}, {""publisher"": ""麦克维尔"", ""source_name"": ""综合性能"", ""value_summary"": ""6.63COP""}, {""publisher"": ""麦克维尔"", ""source_name"": ""综合性能 COP"", ""value_summary"": ""8.88""}, {""publisher"": ""麦克维尔"", ""source_name"": ""综合性能 COP"", ""value_summary"": ""6.71""}]}"
ko_084da5e663b984cf,screw_chiller,hvac:screw_chiller:performance_spec:名义制冷量_名义制冷量,名义制冷量,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""名义制冷量"", ""value_summary"": ""名义制冷量""}, {""publisher"": ""unknown"", ""source_name"": ""名义制冷量"", ""value_summary"": ""1510⁴kCal/h""}, {""publisher"": ""unknown"", ""source_name"": ""名义制冷量"", ""value_summary"": ""174kW""}, {""publisher"": ""unknown"", ""source_name"": ""名义制冷量"", ""value_summary"": ""3510^4kCal/h""}, {""publisher"": ""unknown"", ""source_name"": ""名义制冷量"", ""value_summary"": ""4010⁴kCal/h""}, {""publisher"": ""unknown"", ""source_name"": ""名义制冷量"", ""value_summary"": ""406kW""}, {""publisher"": ""unknown"", ""source_name"": ""名义制冷量"", ""value_summary"": ""7010⁴kCal/h""}, {""publisher"": ""unknown"", ""source_name"": ""名义制冷量"", ""value_summary"": ""812kW""}]}"
ko_08524c327433ee8a,screw_chiller,hvac:screw_chiller:performance_spec:名义工况下_机组全热回收_生活热水进水温度,名义工况下，机组全热回收，生活热水进水温度,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""名义工况下，机组全热回收，生活热水进水温度"", ""value_summary"": ""40℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组全热回收，生活热水出水温度"", ""value_summary"": ""45℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组全热回收，生活热水进水温度"", ""value_summary"": ""40℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组全热回收，生活热水出水温度"", ""value_summary"": ""45℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组全热回收，生活热水进水温度"", ""value_summary"": ""40℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组全热回收，生活热水出水温度"", ""value_summary"": ""45℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组全热回收，生活热水进水温度"", ""value_summary"": ""40℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，机组全热回收，生活热水出水温度"", ""value_summary"": ""45℃""}]}"
ko_086d9cda831cee9d,water_source_heat_pump,hvac:water_source_heat_pump:parameter:p1_冷水或冷却水的进口压力,P1—冷水或冷却水的进口压力,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""P1—冷水或冷却水的进口压力"", ""value_summary"": ""P1—冷水或冷却水的进口压力kPa""}, {""publisher"": ""unknown"", ""source_name"": ""P2—冷水或冷却水的出口压力"", ""value_summary"": ""P2—冷水或冷却水的出口压力kPa""}]}"
ko_08a903586e8ba7f8,water_source_heat_pump,hvac:water_source_heat_pump:parameter:时间表设定,时间表设定,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""三菱重工"", ""source_name"": ""时间表设定"", ""value_summary"": ""时间表设定""}, {""publisher"": ""三菱重工"", ""source_name"": ""时间设定"", ""value_summary"": ""时间设定""}]}"
ko_08e4b0e8ddead909,,hvac::performance_spec:蒸发器_水流量,蒸发器 水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""蒸发器 水流量"", ""value_summary"": ""42.66m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""蒸发器 水流量"", ""value_summary"": ""362.9m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""蒸发器 水流量"", ""value_summary"": ""58.46m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""蒸发器 水流量"", ""value_summary"": ""58.46m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""蒸发器 水流量"", ""value_summary"": ""58.46m³/h""}]}"
ko_090ccd7f95193a7f,screw_chiller,hvac:screw_chiller:performance_spec:部分热回收水流量_部分热回收水流量,部分热回收水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""部分热回收水流量"", ""value_summary"": ""1.8m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""部分热回收水流量"", ""value_summary"": ""8.9m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""部分热回收水流量"", ""value_summary"": ""15.2m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""部分热回收水流量"", ""value_summary"": ""27.4m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""部分热回收水流量"", ""value_summary"": ""2.7m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""部分热回收水流量"", ""value_summary"": ""6.1m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""部分热回收水流量"", ""value_summary"": ""13.7m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""部分热回收水流量"", ""value_summary"": ""4.8m³/h""}]}"
ko_09190aefdb4b6751,water_source_heat_pump,hvac:water_source_heat_pump:parameter:启动电流_启动电流,启动电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""启动电流"", ""value_summary"": ""593.0A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动电流"", ""value_summary"": ""329.7A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动电流"", ""value_summary"": ""329.7A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动电流"", ""value_summary"": ""480.4A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动电流"", ""value_summary"": ""480.4A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动电流"", ""value_summary"": ""480.4A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动电流"", ""value_summary"": ""770.7A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""607A""}]}"
ko_091cfda683f2c7e7,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:制冷剂侧eer,制冷剂侧EER,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""制冷剂侧EER"", ""value_summary"": ""5.37W/W""}, {""publisher"": ""unknown"", ""source_name"": ""制冷剂侧COP"", ""value_summary"": ""5.05W/W""}]}"
ko_093d3a53bec668b3,screw_chiller,hvac:screw_chiller:performance_spec:冷凝器冷却水水流量,冷凝器冷却水水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""冷凝器冷却水水流量"", ""value_summary"": ""55m³/h""}, {""publisher"": ""美意"", ""source_name"": ""冷凝器冷却水水流量"", ""value_summary"": ""239m³/h""}, {""publisher"": ""美意"", ""source_name"": ""冷凝器冷却水水流量"", ""value_summary"": ""239m³/h""}]}"
