knowledge_object_id,title,old_ontology_class_id,new_ontology_class_id,old_canonical_key,new_canonical_key,primary_doc_id,primary_file_name
ko_97b9be193b2efe45,供热进风干球温度,,ahu,hvac::performance_spec:供热进风干球温度,hvac:ahu:performance_spec:供热进风干球温度_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_9811b3e1feefaa71,堵转电流,,centrifugal_chiller,hvac::performance_spec:堵转电流,hvac:centrifugal_chiller:performance_spec:堵转电流_2,doc_2f81c916e5184295,MC-H系列高效降膜式离心机样本DJ-17-LA-01A.pdf
ko_982709075bcb1633,名义工况 负载侧出水温度,,screw_chiller,hvac::performance_spec:名义工况_负载侧出水温度,hvac:screw_chiller:performance_spec:名义工况_负载侧出水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_9851241586a2939e,电源,,ahu,hvac::performance_spec:hvac::performance_spec:key_e2d69e9008,hvac:ahu:performance_spec:电源,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_98ba4f8e70a1eee2,制冷消耗功率,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷消耗功率,hvac:air_cooled_modular_heat_pump:performance_spec:制冷消耗功率_2,doc_94991c16146a4c55,风冷冷水（热泵）空调热水机组2015JC13--CGHR12BH.pdf
ko_99089bbbfc8a3f97,余热回收换热器可选 制热量,,screw_chiller,hvac::performance_spec:余热回收换热器可选_制热量,hvac:screw_chiller:performance_spec:余热回收换热器可选_制热量,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_9929365b7e6e38c4,名义工况下，机组制冷水侧进出水温度,,water_source_heat_pump,hvac::performance_spec:名义工况下_机组制冷水侧进出水温度,hvac:water_source_heat_pump:performance_spec:名义工况下_机组制冷水侧进出水温度_2,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_996c26c86040a57b,制冷输入功率,,water_source_heat_pump,hvac::performance_spec:制冷输入功率_制冷输入功率_5,hvac:water_source_heat_pump:performance_spec:制冷输入功率,doc_0e16ceb13bee492b,MWH1109XH01水水螺杆式水源热泵机组（c系列R134a）_11.9.14-1.pdf
ko_9971bc4aeb92232d,制热量,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:制热量_制热量_8,hvac:water_source_heat_pump:performance_spec:制热量_2,doc_b9c9d76283cc4f38,p-mwh-1303-v1.1-p水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_998d29a1fecc0704,制冷实测工况_使用侧水流量,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷实测工况_使用侧水流量,hvac:air_cooled_modular_heat_pump:performance_spec:制冷实测工况_使用侧水流量_2,doc_472df0b1bd904961,风冷冷水（热泵）空调热水机组2015JC14--CGHR09BH.pdf
ko_99fd1f7fb9b51e33,蒸发器水压降,,screw_chiller,hvac::performance_spec:蒸发器水压降_蒸发器水压降_4,hvac:screw_chiller:performance_spec:蒸发器水压降_3,doc_e2b7a25c54bb445c,MWH1109XH01水水螺杆冷水机组（C系列R22）.pdf
ko_9a4d7a62b2d7bbe4,名义工况 制冷源侧进水温度,,screw_chiller,hvac::performance_spec:名义工况_制冷源侧进水温度,hvac:screw_chiller:performance_spec:名义工况_制冷源侧进水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_9afbf3823c6fd5c9,制冷最大运行工况 干球温度 t1,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷最大运行工况_干球温度_制冷最大运行工况_干球温度_t1,hvac:air_cooled_modular_heat_pump:performance_spec:制冷最大运行工况_干球温度_t1_2,doc_f981b97d70114c28,风冷冷水(热泵)机组06001-2015LK1871--CGHR09BNAR--A2015CCC0703-2136899.pdf
ko_9b777925d5493dbc,实用制热机组参数 制热输入功率,,screw_chiller,hvac::performance_spec:实用制热机组参数_制热输入功率,hvac:screw_chiller:performance_spec:实用制热机组参数_制热输入功率_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_9b9bd73303d75cdb,制冷名义热回收量,,screw_chiller,hvac::performance_spec:制冷名义热回收量,hvac:screw_chiller:performance_spec:制冷名义热回收量_2,doc_727ebd66b2914838,风冷螺杆201103.pdf
ko_9cdcdf32b7b59e4f,蒸发器进出水温差,,screw_chiller,hvac::performance_spec:蒸发器进出水温差,hvac:screw_chiller:performance_spec:蒸发器进出水温差,doc_552685ec8e6f4d83,螺杆机PFS-C007_CH1707-3000-A（新）.pdf
ko_9d1875ddc61af2b7,机组最大电流为额定电流的倍数,,screw_chiller,hvac::performance_spec:机组最大电流为额定电流的倍数_机组最大电流为额定电流的倍数,hvac:screw_chiller:performance_spec:机组最大电流为额定电流的倍数_2,doc_fd82ea40997c436d,10.10水冷螺杆式冷水机组满液r22E系列mswv0..pdf
ko_9d4aa46bfb5783f6,频率,,screw_chiller,hvac::performance_spec:hvac::performance_spec:key_33b527300b,hvac:screw_chiller:performance_spec:频率_2,doc_988e2416d642411c,06_麦克维尔单螺杆式冷水机组_PFS.XE.pdf
ko_9f317ffac8284bc9,水量,,ahu,hvac::performance_spec:空调额定水流量_key_9977379a94,hvac:ahu:performance_spec:水量,doc_4e98e79467814520,空气处理机组（超薄吊顶_青锋系列）p-MAH-V1.1-P.pdf
ko_9f8f7684702a97d7,制热输入功率,,screw_chiller,hvac::performance_spec:制热输入功率_制热输入功率,hvac:screw_chiller:performance_spec:制热输入功率_3,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_9ffc1da667f317bb,冷凝器冷却水水流量,,screw_chiller,hvac::performance_spec:冷凝器冷却水水流量,hvac:screw_chiller:performance_spec:冷凝器冷却水水流量_2,doc_fd82ea40997c436d,10.10水冷螺杆式冷水机组满液r22E系列mswv0..pdf
ko_a13ccd9740513f45,风量,,ahu,hvac::performance_spec:key_20a12cff49,hvac:ahu:performance_spec:风量,doc_2c3038ab09db452e,VAC-VAVM-2401-直流变频直膨组合式空气处理机组.pdf
ko_a14436d9678ab5c5,冷凝器水压降,,screw_chiller,hvac::performance_spec:冷凝器水压降_冷凝器水压降_3,hvac:screw_chiller:performance_spec:冷凝器水压降_3,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_a2030b86403b251e,流量,,centrifugal_chiller,hvac::performance_spec:hvac::performance_spec:key_1b2abbc587,hvac:centrifugal_chiller:performance_spec:流量,doc_a856524d7a9045e3,MC系列高效降膜离心机组.pdf
ko_a226a5112f58a2b1,WPS.CFFST启动范围 - 冷冻水进水温度,,water_source_heat_pump,hvac::performance_spec:wps_cffst启动范围_冷冻水进水温度,hvac:water_source_heat_pump:performance_spec:wps_cffst启动范围_冷冻水进水温度,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_a2a0b2a7b167a71e,机组运行电流,,screw_chiller,hvac::performance_spec:机组运行电流,hvac:screw_chiller:performance_spec:机组运行电流_2,doc_e0e2301451824224,满液式水地源螺杆热泵机组.pdf
ko_a2d81a1791f0e3bc,长(A),,centrifugal_chiller,hvac::performance_spec:长_a,hvac:centrifugal_chiller:performance_spec:长_a_2,doc_2f81c916e5184295,MC-H系列高效降膜式离心机样本DJ-17-LA-01A.pdf
ko_a3302ce488e91746,运输重量,,screw_chiller,hvac::performance_spec:运输重量_运输重量,hvac:screw_chiller:performance_spec:运输重量_2,doc_45308079fca94508,MC-H水冷螺杆样本DJ-17-CA-01A.pdf
ko_a3488db76f7fef84,闪点,,screw_chiller,hvac::performance_spec:key_058417247a,hvac:screw_chiller:performance_spec:闪点,doc_1f7a3ec0bcfa44f1,LM系列螺杆机说明书.pdf
ko_a37e0a25f5d56796,水流量,,centrifugal_chiller,hvac::performance_spec:水流量_水流量_4,hvac:centrifugal_chiller:performance_spec:水流量,doc_61856ab3e0514e0a,MC系列高效变频离心机样本DJ-17-LC-01A.pdf
ko_a3c562d313e3cfd0,冷冻水进水温度范围,,centrifugal_chiller,hvac::performance_spec:冷冻水进水温度范围,hvac:centrifugal_chiller:performance_spec:冷冻水进水温度范围_2,doc_c0e98222695c4dd3,CE系列离心式冷水机组使用说明书.pdf
ko_a47931b0cc03b8e8,外形尺寸宽,,screw_chiller,hvac::performance_spec:hvac::performance_spec:外形尺寸宽,hvac:screw_chiller:performance_spec:外形尺寸宽_2,doc_14e954d4563b4a1b,R134a满液螺杆机组.pdf
ko_a4c661e3cff12c14,全热,,ahu,hvac::performance_spec:key_3cc09fe806,hvac:ahu:performance_spec:全热,doc_f9572a136f664dc5,特灵组合式空气处理机组.pdf
ko_a62d5c9bc58633f6,热回收水流量,,water_source_heat_pump,hvac::performance_spec:热回收水流量,hvac:water_source_heat_pump:performance_spec:热回收水流量_2,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_a6488dd1e1ebb4c0,制热量,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:制热量_制热量_7,hvac:water_source_heat_pump:performance_spec:制热量_3,doc_0e16ceb13bee492b,MWH1109XH01水水螺杆式水源热泵机组（c系列R134a）_11.9.14-1.pdf
ko_a669c10a570e78dc,名义制热输入功率,,air_cooled_modular_heat_pump,hvac::performance_spec:名义制热输入功率,hvac:air_cooled_modular_heat_pump:performance_spec:名义制热输入功率_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_a73547a421889aea,名义工况下负载侧进出水温度,,water_source_heat_pump,hvac::performance_spec:名义工况下负载侧进出水温度,hvac:water_source_heat_pump:performance_spec:名义工况下负载侧进出水温度_2,doc_0e16ceb13bee492b,MWH1109XH01水水螺杆式水源热泵机组（c系列R134a）_11.9.14-1.pdf
ko_a8416ff81f95b8d2,名义制冷量工况,,screw_chiller,hvac::performance_spec:名义制冷量工况,hvac:screw_chiller:performance_spec:名义制冷量工况_2,doc_14e744733fa547fb,MAS风冷螺杆样本.pdf
ko_a86ca74f4a3cd3a5,COP,,screw_chiller,hvac::performance_spec:hvac::performance_spec:cop_cop,hvac:screw_chiller:performance_spec:cop_2,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_a8a74f5e05aee593,电源,,ahu,hvac::performance_spec:机组使用电源,hvac:ahu:performance_spec:电源_2,doc_ae0d6a9533d64270,quanrejioahuanqi.pdf
ko_a8ea48d95f049f02,机组最大运行电流,,screw_chiller,hvac::performance_spec:机组最大运行电流_机组最大运行电流_2,hvac:screw_chiller:performance_spec:机组最大运行电流_3,doc_14e954d4563b4a1b,R134a满液螺杆机组.pdf
ko_a901a22a05e7051f,机组名义制冷量,,screw_chiller,hvac::performance_spec:机组名义制冷量,hvac:screw_chiller:performance_spec:机组名义制冷量_2,doc_d043b82f94ee4979,R22满液式水冷螺杆样本DJ-17-CB-01A.pdf
ko_a9d2965a8983d754,水回路管程数,,screw_chiller,hvac::performance_spec:水回路管程数,hvac:screw_chiller:performance_spec:水回路管程数_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_aa440f4d21dc0f9a,空调水泵电流,,air_cooled_modular_heat_pump,hvac::performance_spec:空调水泵电流,hvac:air_cooled_modular_heat_pump:performance_spec:空调水泵电流_2,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_aa6cd3fc661089f9,冷凝器负载侧水流量,,water_source_heat_pump,hvac::performance_spec:冷凝器负载侧水流量,hvac:water_source_heat_pump:performance_spec:冷凝器负载侧水流量_2,doc_5c7b31cc79e0467a,莫问系列R134a满液式水水螺杆水源热泵冷水机组样本.pdf
ko_aaab40af18711cee,制热输入功率,,water_source_heat_pump,hvac::performance_spec:制热输入功率_制热输入功率_6,hvac:water_source_heat_pump:performance_spec:制热输入功率_2,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_aab91896623f0431,最大启动电流(热回收工况55℃),,water_source_heat_pump,hvac::performance_spec:最大启动电流_热回收工况55,hvac:water_source_heat_pump:performance_spec:最大启动电流_热回收工况55,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_aabe7786c3bfb4e1,最大冷冻液流量,,screw_chiller,hvac::performance_spec:最大冷冻液流量_最大冷冻液流量,hvac:screw_chiller:performance_spec:最大冷冻液流量_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_aad7663a540a5d2d,充注量,,screw_chiller,hvac::performance_spec:充注量,hvac:screw_chiller:performance_spec:充注量_2,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_ab96e0050d2ca224,全热回收水流量,,screw_chiller,hvac::performance_spec:全热回收水流量_全热回收水流量_2,hvac:screw_chiller:performance_spec:全热回收水流量,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_ac559512ca6a2b7a,总酸值,,screw_chiller,hvac::performance_spec:总酸值,hvac:screw_chiller:performance_spec:总酸值_2,doc_1f7a3ec0bcfa44f1,LM系列螺杆机说明书.pdf
ko_ad79f1898372805f,制热最大运行工况 电压,,air_cooled_modular_heat_pump,hvac::performance_spec:额定电压_制热最大运行工况_电压,hvac:air_cooled_modular_heat_pump:performance_spec:制热最大运行工况_电压,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_ae8077ca32e44170,机组运输重量kg,,screw_chiller,hvac::performance_spec:机组运输重量kg,hvac:screw_chiller:performance_spec:机组运输重量kg_2,doc_9b62f6bb79334703,水冷螺杆式冷水机组满液r22E系列P-MSW-1310-V1.3-P.pdf
ko_aeaa31052b4f0e85,水阻力,,screw_chiller,hvac::performance_spec:hvac::performance_spec:水阻力,hvac:screw_chiller:performance_spec:水阻力_2,doc_c33e7b4d18e442e9,LMS系列四管制风冷螺杆机组（23-F-I）0000(1).pdf
ko_af32baa70e8e27b3,名义工况制热源水侧进水温度,,screw_chiller,hvac::performance_spec:名义工况制热源水侧进水温度,hvac:screw_chiller:performance_spec:名义工况制热源水侧进水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_afc939344263228d,电机功率 I,,ahu,hvac::performance_spec:电机功率_i,hvac:ahu:performance_spec:电机功率_i_2,doc_70d93ac2ac9c4fd4,美意空气处理机组7.9-2ok_OEM.pdf
ko_b0a2135345187291,压缩机运行电流,,screw_chiller,hvac::performance_spec:压缩机起动电流_压缩机运行电流,hvac:screw_chiller:performance_spec:压缩机运行电流,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_b0bf982080bf85e5,名义制冷量,,air_cooled_modular_heat_pump,hvac::performance_spec:hvac::performance_spec:名义制冷量_名义制冷量_5,hvac:air_cooled_modular_heat_pump:performance_spec:名义制冷量,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_b0e9d69099b012b0,传动方式,,ahu,hvac::performance_spec:传动方式,hvac:ahu:performance_spec:传动方式_2,doc_63f0bd02957d4722,超薄吊顶式空气处理机组MPAXH10.pdf
ko_b0ebe7167028cc96,余热回收水压降,,screw_chiller,hvac::performance_spec:余热回收水压降,hvac:screw_chiller:performance_spec:余热回收水压降_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_b1f6850c8829d092,过滤网厚度,,ahu,hvac::performance_spec:过滤网厚度,hvac:ahu:performance_spec:过滤网厚度_2,doc_63f0bd02957d4722,超薄吊顶式空气处理机组MPAXH10.pdf
ko_b210afd2d6b1bfd5,名义产热水量,,air_cooled_modular_heat_pump,hvac::performance_spec:空调额定水流量_名义产热水量,hvac:air_cooled_modular_heat_pump:performance_spec:名义产热水量,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_b21423c9013ac090,名义工况下，机组全热回收，源水侧进水温度,,screw_chiller,hvac::performance_spec:名义工况下_机组全热回收_源水侧进水温度,hvac:screw_chiller:performance_spec:名义工况下_机组全热回收_源水侧进水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_b249921f3adc7948,冷凝器负载水水流量,,screw_chiller,hvac::performance_spec:冷凝器负载水水流量_冷凝器负载水水流量_2,hvac:screw_chiller:performance_spec:冷凝器负载水水流量_2,doc_e2b7a25c54bb445c,MWH1109XH01水水螺杆冷水机组（C系列R22）.pdf
ko_b332b620169177a0,制热水能效比,,air_cooled_modular_heat_pump,hvac::performance_spec:制热水能效比,hvac:air_cooled_modular_heat_pump:performance_spec:制热水能效比_2,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_b36b8ef476e666d4,机组重量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:机组重量_机组重量_3,hvac:screw_chiller:performance_spec:机组重量_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_b38e3ac986f7e772,外型尺寸 宽,,screw_chiller,hvac::performance_spec:外型尺寸_宽,hvac:screw_chiller:performance_spec:外型尺寸_宽_2,doc_14e744733fa547fb,MAS风冷螺杆样本.pdf
ko_b3ce7d6b576cc94d,风机数量,,ahu,hvac::performance_spec:风机数量,hvac:ahu:performance_spec:风机数量_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_b4166022f880154e,电加热功率,,air_cooled_modular_heat_pump,hvac::performance_spec:电加热功率,hvac:air_cooled_modular_heat_pump:performance_spec:电加热功率_2,doc_241df464e7ea41df,MCZ_MHZ系列_涡旋式风冷冷水（热泵）机组样本.pdf
ko_b4919199d9f029ac,使用电源,,air_cooled_modular_heat_pump,hvac::performance_spec:使用电源,hvac:air_cooled_modular_heat_pump:performance_spec:使用电源,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_b4aef456cf6e01c5,蒸发器数量,,screw_chiller,hvac::performance_spec:蒸发器数量,hvac:screw_chiller:performance_spec:蒸发器数量_2,doc_71aa56acd1254dec,09_麦克维尔单螺杆式冷水机组_WMD.pdf
ko_b554ed5e77b42bdf,制冷输入功率,,water_source_heat_pump,hvac::performance_spec:制冷输入功率_制冷输入功率_6,hvac:water_source_heat_pump:performance_spec:制冷输入功率_2,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_b557902452ae0050,蒸发器 水压降,,screw_chiller,hvac::performance_spec:蒸发器_水压降,hvac:screw_chiller:performance_spec:蒸发器_水压降_2,doc_45308079fca94508,MC-H水冷螺杆样本DJ-17-CA-01A.pdf
ko_b5fd9c6b22212366,制冷系统最大工作压力,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷系统最大工作压力,hvac:air_cooled_modular_heat_pump:performance_spec:制冷系统最大工作压力,doc_d91d6f2fd782435a,风冷冷水(热泵)机组06001-2015LK1868--CGHR16BNAR--A2015CCC0703-2136902.pdf
ko_b61266fb1a3a99fd,电源性质符号,,air_cooled_modular_heat_pump,hvac::performance_spec:电源性质符号,hvac:air_cooled_modular_heat_pump:performance_spec:电源性质符号,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_b6fcbf3678206d8c,送风余压,,ahu,hvac::performance_spec:送风余压,hvac:ahu:performance_spec:送风余压_2,doc_37a7f7eb789048cc,5-吊顶热回收空气处理机组.pdf
ko_b75b13a8c47851fc,风机功率,,screw_chiller,hvac::performance_spec:风机功率,hvac:screw_chiller:performance_spec:风机功率_2,doc_c33e7b4d18e442e9,LMS系列四管制风冷螺杆机组（23-F-I）0000(1).pdf
ko_b81a5ace0e28261d,电机额定电流,,centrifugal_chiller,hvac::performance_spec:电机额定电流,hvac:centrifugal_chiller:performance_spec:电机额定电流,doc_a856524d7a9045e3,MC系列高效降膜离心机组.pdf
ko_b86dd7d515718479,名义制冷输入功率,,air_cooled_modular_heat_pump,hvac::performance_spec:名义制冷输入功率,hvac:air_cooled_modular_heat_pump:performance_spec:名义制冷输入功率_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_b8c1d9e15c121195,制热量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制热量_制热量_2,hvac:screw_chiller:performance_spec:制热量_5,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_b8f77e8cac4560db,制冷名义工况使用侧水流量,,centrifugal_chiller,hvac::performance_spec:制冷名义工况使用侧水流量,hvac:centrifugal_chiller:performance_spec:制冷名义工况使用侧水流量,doc_9cd6680a1a704130,CC系列离心机组.pdf
ko_b934f73ab71605ec,水压降,,screw_chiller,hvac::performance_spec:水压降,hvac:screw_chiller:performance_spec:水压降_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_b9382041aeb56943,效率,,ahu,hvac::performance_spec:key_ee724d77fc,hvac:ahu:performance_spec:效率,doc_e2198c58886c45f6,MAH组合式空气处理机组.pdf
ko_b94f83fb32ba442b,排风余压,,ahu,hvac::performance_spec:排风余压,hvac:ahu:performance_spec:排风余压_2,doc_37a7f7eb789048cc,5-吊顶热回收空气处理机组.pdf
ko_ba9c22beefc121a5,WPS.CDFST启动范围 - 冷冻水进水温度,,water_source_heat_pump,hvac::performance_spec:wps_cdfst启动范围_冷冻水进水温度,hvac:water_source_heat_pump:performance_spec:wps_cdfst启动范围_冷冻水进水温度,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_ba9da9570cc0a8eb,启动电流,,screw_chiller,hvac::performance_spec:启动电流_启动电流,hvac:screw_chiller:performance_spec:启动电流_2,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_babd019aefcbd878,热交换器最大工作压力,,air_cooled_modular_heat_pump,hvac::performance_spec:热交换器最大工作压力,hvac:air_cooled_modular_heat_pump:performance_spec:热交换器最大工作压力,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_babd82e177d635dd,部分热回收量,,screw_chiller,hvac::performance_spec:部分热回收量_部分热回收量_2,hvac:screw_chiller:performance_spec:部分热回收量_2,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_bb07162fb68192f8,羟基值,,screw_chiller,hvac::performance_spec:羟基值,hvac:screw_chiller:performance_spec:羟基值_2,doc_1f7a3ec0bcfa44f1,LM系列螺杆机说明书.pdf
ko_bb674d8adee51b1c,出风方式,,ahu,hvac::performance_spec:出风方式,hvac:ahu:performance_spec:出风方式_2,doc_63f0bd02957d4722,超薄吊顶式空气处理机组MPAXH10.pdf
ko_bb737443a232273a,"名义工况下, 生活热水出水温度",,water_source_heat_pump,hvac::performance_spec:名义工况下_生活热水出水温度_名义工况下_生活热水出水温度,hvac:water_source_heat_pump:performance_spec:名义工况下_生活热水出水温度_2,doc_b9c9d76283cc4f38,p-mwh-1303-v1.1-p水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_bbee137ee59ec8f2,热水性能系数,,air_cooled_modular_heat_pump,hvac::performance_spec:热水性能系数,hvac:air_cooled_modular_heat_pump:performance_spec:热水性能系数,doc_94991c16146a4c55,风冷冷水（热泵）空调热水机组2015JC13--CGHR12BH.pdf
ko_bc863390e545426c,余热回收换热器可选 水流量,,screw_chiller,hvac::performance_spec:余热回收换热器可选_水流量,hvac:screw_chiller:performance_spec:余热回收换热器可选_水流量_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_bd4eebc2194d6871,振动测定（振幅）,,centrifugal_chiller,hvac::performance_spec:振动测定_振幅,hvac:centrifugal_chiller:performance_spec:振动测定_振幅_2,doc_9cd6680a1a704130,CC系列离心机组.pdf
ko_bd60083d9f65ff23,EER,,screw_chiller,hvac::performance_spec:eer,hvac:screw_chiller:performance_spec:eer_2,doc_c33e7b4d18e442e9,LMS系列四管制风冷螺杆机组（23-F-I）0000(1).pdf
ko_bd8064b3d40c6609,外形尺寸高,,screw_chiller,hvac::performance_spec:外形尺寸高,hvac:screw_chiller:performance_spec:外形尺寸高_2,doc_14e954d4563b4a1b,R134a满液螺杆机组.pdf
ko_bda364cb7ce2ec14,冷凝器源侧水流量,,water_source_heat_pump,hvac::performance_spec:冷凝器源侧水流量,hvac:water_source_heat_pump:performance_spec:冷凝器源侧水流量_2,doc_5c7b31cc79e0467a,莫问系列R134a满液式水水螺杆水源热泵冷水机组样本.pdf
ko_bdf92004a5c59aaf,制冷输入功率,,screw_chiller,hvac::performance_spec:制冷输入功率_制冷输入功率_3,hvac:screw_chiller:performance_spec:制冷输入功率_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_be725e09710f20d2,机组启动范围-冷冻水进水温度,,screw_chiller,hvac::performance_spec:机组启动范围_冷冻水进水温度,hvac:screw_chiller:performance_spec:机组启动范围_冷冻水进水温度_2,doc_34e59fab0b494f7d,08_麦克维尔单螺杆式冷水机组_WHS.C.pdf
ko_bee0ba72a41e8897,实用制热机组参数 制热量,,screw_chiller,hvac::performance_spec:实用制热机组参数_制热量,hvac:screw_chiller:performance_spec:实用制热机组参数_制热量_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_bf1a7157a38b99ce,机组噪声,,ahu,hvac::performance_spec:机组噪声,hvac:ahu:performance_spec:机组噪声_2,doc_63f0bd02957d4722,超薄吊顶式空气处理机组MPAXH10.pdf
ko_bfbdc7e0fb1c5aed,冷凝器水流量,,screw_chiller,hvac::performance_spec:冷凝器水流量,hvac:screw_chiller:performance_spec:冷凝器水流量_2,doc_14e954d4563b4a1b,R134a满液螺杆机组.pdf
ko_c01f1955f8c982ed,名义制冷量1,,ahu,hvac::performance_spec:名义制冷量1,hvac:ahu:performance_spec:名义制冷量1_2,doc_2c3038ab09db452e,VAC-VAVM-2401-直流变频直膨组合式空气处理机组.pdf
ko_c117bab203166cd9,供冷进风湿球温度,,ahu,hvac::performance_spec:供冷进风湿球温度,hvac:ahu:performance_spec:供冷进风湿球温度_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_c178f541bc2823d3,蒸发器接管直径,,screw_chiller,hvac::performance_spec:蒸发器接管直径_蒸发器接管直径,hvac:screw_chiller:performance_spec:蒸发器接管直径_2,doc_14e954d4563b4a1b,R134a满液螺杆机组.pdf
ko_c194d0ea6e5af64f,名义工况下，负载出水温度,,water_source_heat_pump,hvac::performance_spec:名义工况下_负载出水温度,hvac:water_source_heat_pump:performance_spec:名义工况下_负载出水温度_2,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_c251982efdee084f,蓄冰制冷量,,centrifugal_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_蓄冰制冷量,hvac:centrifugal_chiller:performance_spec:蓄冰制冷量_2,doc_a856524d7a9045e3,MC系列高效降膜离心机组.pdf
ko_c25206e3a92ee95d,冷却水进口温度,,screw_chiller,hvac::performance_spec:冷却水进口温度,hvac:screw_chiller:performance_spec:冷却水进口温度_2,doc_c964d83ab5794b32,H-A高效降膜定频螺杆.pdf
